Restart? - 0
Model:	2dxyz
Jx:	0.225
Jy:	0.425
Jz:	0.25
Field:	0.05
Theta:	0
Dissipation:	1
N_sites (col x row):	9    (3 x 3 )
Reference:	
000
000
000

000
000
000

---------------------------


Number of iteration:	40000
Target walker number:	25000
Initial energy shift:	-4
Time step:	0.001
Random seed:	12345
Population control damping:	0.1
Importance sampling:	0.606531
Initiator:	10
Starting time:	Mon Jan 15 16:00:27 2018

---------------------------
Time 	 State number 	 Real Mx 	 Imag Mx 	 Real My 	 Imag My 	 Real Mz 	 Imag Mz 	 Div real 	 Div imag 	 Diag_det_nb 	 Det_nbr
321	232	1.64872	1.64872	7.51084	-0.915956	-551.556	0.555556	564	-1	18	232
322	233	1.64872	1.64872	7.51084	-0.915956	-553.556	0.555556	566	-1	18	233
323	236	1.64872	1.64872	7.51084	-0.915956	-555.111	0.555556	568	-1	18	236
324	237	1.64872	1.46553	7.69403	-0.915956	-555.111	1.11111	568	-2	18	237
325	240	1.64872	1.46553	7.69403	-0.915956	-555.111	1.11111	568	-2	18	240
326	242	1.64872	1.46553	7.69403	-0.915956	-558.111	1.11111	571	-2	18	242
327	243	1.64872	1.46553	7.69403	-0.915956	-560.111	1.11111	573	-2	18	243
328	243	1.64872	1.28234	7.51084	-0.915956	-562.111	1.11111	575	-2	18	243
329	246	1.46553	1.28234	7.51084	-0.732765	-568.111	1.11111	581	-2	18	246
330	248	1.46553	1.28234	7.51084	-0.732765	-570.111	1.11111	583	-2	18	248
331	251	1.83191	1.64872	7.87722	-1.09915	-573.111	0.111111	586	-1	18	251
332	251	1.83191	1.46553	8.06042	-1.09915	-575.667	0.111111	589	-1	18	251
333	255	1.83191	1.09915	8.06042	-1.09915	-581.778	0.111111	596	-1	19	255
334	256	1.83191	1.09915	8.06042	-1.09915	-581.778	0.111111	596	-1	19	256
335	256	1.83191	1.09915	8.06042	-1.09915	-583.333	0.111111	598	-1	19	256
336	262	1.83191	1.09915	8.06042	-1.09915	-585.111	0.111111	600	-1	19	262
337	264	1.64872	1.09915	8.06042	-0.915956	-587.111	0.111111	602	-1	19	264
338	265	2.0151	1.09915	8.06042	-0.549574	-588.111	0.111111	603	-1	19	265
339	267	2.0151	1.28234	8.60999	-0.549574	-589.111	0.111111	604	-1	19	267
340	272	2.0151	1.28234	8.60999	-0.549574	-592.111	-0.888889	607	0	19	272
341	277	2.0151	1.09915	8.79318	-0.549574	-594.667	-0.888889	610	0	19	277
342	276	2.0151	0.915956	8.60999	-0.549574	-597.667	-0.888889	613	0	19	276
343	279	1.83191	1.09915	8.79318	-0.732765	-599.667	-0.888889	615	0	19	279
344	278	1.83191	1.09915	8.79318	-0.732765	-602.667	-0.888889	618	0	19	278
345	279	1.83191	1.09915	8.79318	-0.732765	-605.667	-0.888889	621	0	19	279
346	282	1.83191	0.915956	8.97637	-0.732765	-606.667	-0.888889	622	0	19	282
347	283	1.64872	1.09915	9.15956	-0.549574	-607.222	-0.888889	623	0	19	283
348	287	1.64872	1.09915	9.15956	-0.549574	-610.222	-0.888889	626	0	19	287
349	292	1.64872	1.09915	9.15956	-0.549574	-612.222	-0.888889	628	0	19	292
350	292	1.64872	1.09915	9.15956	-0.549574	-615.222	-0.888889	631	0	19	292
351	293	1.64872	1.09915	9.15956	-0.549574	-618.778	-0.888889	635	0	19	293
352	296	1.83191	1.09915	9.15956	-0.366383	-620.222	-0.888889	636	0	19	296
353	296	1.83191	1.09915	9.15956	-0.366383	-622.222	-0.888889	638	0	19	296
354	299	1.83191	0.915956	9.34275	-0.366383	-623	-0.888889	639	0	19	299
355	304	1.83191	0.732765	9.52595	-0.366383	-626.556	-0.888889	643	0	19	304
356	305	1.64872	0.732765	9.52595	-0.549574	-627.556	-0.888889	644	0	19	305
357	306	1.64872	0.732765	9.52595	-0.549574	-632.556	-0.888889	649	0	19	306
358	306	1.64872	0.732765	9.52595	-0.549574	-637.111	-0.888889	654	0	19	306
359	308	1.64872	0.732765	9.52595	-0.549574	-641.111	-0.888889	658	0	19	308
360	311	1.64872	0.549574	9.70914	-0.549574	-643.111	-0.888889	660	0	19	311
361	312	1.28234	0.549574	9.70914	-0.183191	-651.111	-0.888889	668	0	19	312
362	314	1.28234	0.549574	9.70914	-0.183191	-655.111	-0.888889	672	0	19	314
363	317	1.28234	0.549574	9.70914	-0.183191	-659.111	-0.888889	676	0	19	317
364	319	1.09915	0.366383	9.89233	0	-661.111	-0.888889	678	0	19	319
365	322	1.28234	0.366383	9.89233	-0.183191	-663.111	-0.888889	680	0	19	322
366	323	1.28234	0.366383	9.89233	-0.183191	-666.667	-0.888889	684	0	20	323
367	327	1.28234	0.549574	10.0755	-0.183191	-671.667	-0.888889	689	0	20	327
368	327	1.28234	0.549574	10.0755	-0.183191	-674.667	-0.888889	692	0	20	327
369	334	0.915956	0.549574	10.0755	-0.183191	-675.667	-0.888889	693	0	20	334
370	336	0.732765	0.549574	10.0755	-0.366383	-678.667	-0.888889	696	0	20	336
371	338	0.732765	0.732765	10.2587	-0.366383	-680.667	-0.888889	698	0	20	338
372	339	0.549574	0.732765	10.2587	-0.549574	-683.222	-0.888889	701	0	20	339
373	342	0.366383	0.732765	10.2587	-0.366383	-686.222	-0.888889	704	0	20	342
374	344	0.366383	0.915956	10.4419	-0.366383	-688.222	-0.888889	706	0	20	344
375	347	0.732765	0.915956	10.4419	-0.732765	-688.222	0.111111	706	-1	20	347
376	347	0.732765	0.915956	10.4419	-0.732765	-689.222	1.11111	707	-2	20	347
377	348	0.732765	0.915956	10.4419	-0.732765	-691.222	1.11111	709	-2	20	348
378	348	0.732765	0.915956	10.4419	-0.732765	-697.222	1.11111	715	-2	20	348
379	351	0.732765	0.915956	10.4419	-0.732765	-699.778	1.11111	718	-2	20	351
380	355	0.732765	0.915956	10.4419	-0.732765	-700.333	1.11111	719	-2	20	355
381	355	0.915956	0.915956	10.4419	-0.549574	-700.889	1.11111	720	-2	20	355
382	360	0.915956	0.915956	10.4419	-0.549574	-701.889	1.11111	721	-2	20	360
383	361	0.915956	0.915956	10.4419	-0.549574	-703.889	1.11111	723	-2	20	361
384	363	0.915956	1.09915	10.6251	-0.549574	-703.889	1.11111	723	-2	20	363
385	367	0.915956	1.09915	10.9915	-0.549574	-704.889	1.11111	724	-2	20	367
386	370	0.915956	1.09915	10.9915	-0.549574	-707.889	1.11111	727	-2	20	370
387	373	1.09915	0.915956	11.1747	-0.366383	-707.889	1.11111	727	-2	20	373
388	374	1.09915	0.732765	11.3579	-0.366383	-709.444	1.11111	729	-2	20	374
389	377	1.09915	0.732765	11.3579	-0.366383	-712.222	1.11111	732	-2	20	377
390	378	1.28234	0.732765	11.3579	-0.183191	-715.222	1.11111	735	-2	20	378
391	380	1.28234	0.732765	11.3579	-0.183191	-714.222	1.11111	734	-2	20	380
392	381	1.28234	0.915956	11.541	-0.183191	-718.222	1.11111	738	-2	20	381
393	383	1.28234	0.915956	11.541	-0.183191	-722.222	1.11111	742	-2	20	383
394	389	1.09915	0.915956	11.541	-5.55112e-17	-723.222	1.11111	743	-2	20	389
395	389	1.09915	0.549574	11.9074	-5.55112e-17	-725.222	1.11111	745	-2	20	389
396	388	1.09915	0.183191	12.2738	-5.55112e-17	-726.222	1.11111	746	-2	20	388
397	389	1.09915	0.183191	12.2738	-5.55112e-17	-726.778	2.11111	747	-3	20	389
398	390	1.09915	-4.44089e-16	12.457	0	-729.778	1.11111	750	-2	20	390
399	390	1.09915	-4.44089e-16	12.457	0	-733.333	1.11111	754	-2	20	390
400	393	1.09915	0.183191	12.6402	0	-738.111	1.11111	759	-2	21	393
401	396	1.09915	0.366383	12.8234	0	-741.111	2.11111	762	-3	21	396
402	395	1.09915	0.183191	13.0066	-5.55112e-17	-746.111	2.11111	767	-3	21	395
403	397	1.09915	0.183191	13.373	0	-748.111	2.11111	769	-3	21	397
404	399	0.915956	0.183191	13.373	0.183191	-750.667	2.11111	772	-3	21	399
405	402	0.915956	-1.11022e-16	13.5562	0.183191	-753.444	2.11111	775	-3	21	402
406	401	0.915956	-0.183191	13.7393	0.183191	-753.444	1.55556	775	-2	22	401
407	402	0.915956	-0.183191	13.7393	0.183191	-753.444	1.55556	775	-2	22	402
408	409	0.915956	-0.183191	13.7393	0.183191	-754.444	1.55556	776	-2	22	409
409	411	0.915956	-0.183191	13.7393	0.183191	-755.444	1.55556	777	-2	22	411
410	415	0.915956	0.183191	13.7393	0.183191	-755.444	1.55556	777	-2	22	415
411	419	0.915956	-4.44089e-16	13.9225	0.183191	-758.444	1.55556	780	-2	22	419
412	420	1.09915	-4.44089e-16	13.9225	0	-760.444	2.11111	782	-3	22	420
413	424	0.915956	-0.183191	14.1057	-0.183191	-761.444	2.11111	783	-3	22	424
414	427	0.915956	-0.183191	14.4721	-0.183191	-764	2.11111	786	-3	23	427
415	430	0.915956	-0.183191	14.4721	-0.183191	-765.778	2.11111	788	-3	24	430
416	435	0.915956	-0.366383	14.6553	-0.183191	-773.333	2.11111	796	-3	24	435
417	436	1.09915	-0.366383	14.6553	-0.366383	-776.333	2.11111	799	-3	24	436
418	439	1.09915	-0.366383	14.6553	-0.366383	-780.333	2.11111	803	-3	24	439
419	442	1.09915	-0.183191	14.8385	-0.366383	-783.333	2.11111	806	-3	24	442
420	443	0.732765	-0.183191	14.8385	1.11022e-16	-783.333	2.11111	806	-3	24	443
421	447	0.732765	-0.183191	14.8385	1.11022e-16	-786.333	2.11111	809	-3	24	447
422	452	0.732765	-0.183191	14.8385	5.55112e-17	-792.889	1.33333	816	-2	25	452
423	455	0.732765	-0.183191	14.8385	5.55112e-17	-796.444	1.33333	820	-2	25	455
424	461	0.549574	-0.183191	14.8385	0.183191	-800.444	1.88889	824	-3	26	461
425	465	0.366383	-0.183191	14.8385	0.366383	-803.444	1.88889	827	-3	26	465
426	466	0.366383	-0.183191	14.8385	0.366383	-809	1.88889	833	-3	26	466
427	468	0.366383	-0.183191	14.8385	0.366383	-810.444	1.88889	834	-3	26	468
428	470	0.366383	-0.366383	15.0217	0.366383	-811.444	1.88889	835	-3	26	470
429	469	0.366383	-0.183191	15.2049	0.366383	-817.222	1.88889	841	-3	26	469
430	476	-5.55112e-17	-1.11022e-16	15.3881	0.366383	-821.222	1.88889	845	-3	26	476
431	475	-0.183191	-0.183191	15.2049	0.549574	-826.333	1.88889	851	-3	26	475
432	478	-0.366383	-0.183191	15.2049	0.732765	-828.667	1.88889	854	-3	26	478
433	478	-0.183191	-0.183191	15.2049	0.915956	-833.667	1.33333	859	-2	26	478
434	480	-0.183191	-0.366383	15.3881	0.915956	-836.667	1.33333	862	-2	26	480
435	484	-0.183191	-0.549574	15.2049	0.915956	-839.667	1.33333	865	-2	26	484
436	485	-0.183191	-0.549574	15.2049	0.915956	-841.222	1.33333	867	-2	26	485
437	491	-0.183191	-0.549574	15.2049	0.915956	-845.222	1.33333	871	-2	26	491
438	497	-0.183191	-0.183191	15.5713	0.915956	-850.222	1.33333	876	-2	26	497
439	501	-0.183191	-0.183191	15.5713	0.915956	-850.778	1.33333	877	-2	26	501
440	500	-5.55112e-17	-0.183191	15.9376	1.09915	-854.778	1.33333	881	-2	26	500
441	503	2.77556e-16	-0.183191	15.9376	1.09915	-858.333	1.33333	885	-2	26	503
442	504	2.22045e-16	-0.183191	15.9376	1.09915	-863.111	1.33333	890	-2	26	504
443	506	2.77556e-16	-3.33067e-16	16.1208	1.09915	-864.111	1.33333	891	-2	26	506
444	509	2.77556e-16	-3.33067e-16	16.1208	1.09915	-868.111	1.33333	895	-2	26	509
445	513	2.77556e-16	0.183191	16.304	1.09915	-868.111	1.33333	895	-2	26	513
446	517	-0.183191	-0.183191	16.304	1.28234	-872.111	1.33333	899	-2	26	517
447	523	-0.183191	-0.183191	16.304	1.28234	-874.222	1.33333	902	-2	27	523
448	523	-0.183191	-0.366383	16.4872	1.28234	-879.333	1.33333	908	-2	27	523
449	522	-0.183191	-0.183191	16.6704	1.28234	-879.889	1.88889	909	-3	28	522
450	521	-0.183191	-0.183191	16.6704	1.28234	-883.889	2.88889	913	-4	28	521
451	525	-0.183191	-0.366383	16.8536	1.28234	-886.444	2.88889	916	-4	28	525
452	527	-0.366383	-0.366383	16.8536	1.46553	-891.222	2.88889	921	-4	28	527
453	529	5.55112e-17	-0.366383	16.8536	1.09915	-895.778	2.88889	926	-4	28	529
454	530	0.183191	-0.366383	16.8536	0.915956	-899.778	2.88889	930	-4	28	530
455	531	0.183191	-0.366383	16.8536	0.915956	-900.778	2.88889	931	-4	28	531
456	536	-2.77556e-16	-0.366383	16.8536	1.09915	-904.333	2.88889	935	-4	29	536
457	544	-5.55112e-17	-0.183191	16.6704	1.09915	-908.333	2.88889	939	-4	29	544
458	547	0.183191	-0.183191	16.6704	1.28234	-912.333	2.88889	943	-4	29	547
459	550	2.77556e-16	8.88178e-16	16.8536	1.09915	-917.333	2.88889	948	-4	29	550
460	554	2.77556e-16	8.88178e-16	16.8536	1.09915	-918.889	3.66667	950	-5	30	554
461	556	0.183191	-0.366383	17.22	1.28234	-920.889	3.66667	952	-5	30	556
462	560	0.183191	-0.732765	17.5864	1.28234	-923.667	3.66667	955	-5	31	560
463	561	0.183191	-0.732765	17.5864	1.28234	-926.222	3.66667	958	-5	31	561
464	563	0.183191	-0.732765	17.5864	1.28234	-928.222	3.66667	960	-5	31	563
465	566	0.183191	-0.732765	17.5864	1.28234	-931	3.66667	963	-5	31	566
466	571	0.183191	-0.915956	17.7696	1.28234	-935.778	3.66667	968	-5	31	571
467	576	3.33067e-16	-0.732765	17.9527	1.46553	-939.778	4.44444	972	-6	31	576
468	578	3.33067e-16	-0.915956	18.1359	1.46553	-942.444	4.44444	976	-6	31	578
469	584	3.33067e-16	-0.915956	18.5023	1.46553	-943.222	3.88889	977	-5	31	584
470	587	3.33067e-16	-1.09915	18.6855	1.46553	-948.222	3.88889	982	-5	31	587
471	592	3.88578e-16	-0.915956	18.8687	1.46553	-953	3.88889	987	-5	32	592
472	596	-0.183191	-0.915956	18.8687	1.64872	-958.556	3.88889	993	-5	32	596
473	605	3.33067e-16	-0.915956	18.8687	1.46553	-959.556	3.88889	994	-5	32	605
474	608	-0.183191	-0.915956	18.8687	1.28234	-966.111	3.11111	1001	-4	32	608
475	612	-0.366383	-0.732765	19.0519	1.46553	-967.111	3.11111	1002	-4	32	612
476	617	-0.549574	-0.732765	19.0519	1.64872	-976.778	3.11111	1013	-4	33	617
477	619	-0.549574	-0.732765	19.0519	1.64872	-983.111	3.11111	1020	-4	33	619
478	621	-0.549574	-0.732765	19.0519	1.64872	-984.111	3.11111	1021	-4	33	621
479	626	-0.732765	-0.915956	19.2351	1.46553	-986.111	2.11111	1023	-3	33	626
480	627	-0.732765	-0.915956	19.2351	1.46553	-989.667	2.11111	1027	-3	33	627
481	629	-0.732765	-1.09915	19.0519	1.46553	-992.667	2.11111	1030	-3	33	629
482	631	-0.732765	-1.28234	19.2351	1.46553	-996.222	1.11111	1034	-2	33	631
483	633	-0.915956	-1.64872	19.2351	1.28234	-998.222	1.11111	1036	-2	33	633
484	638	-0.915956	-1.64872	19.2351	1.64872	-1003.22	1.11111	1041	-2	33	638
485	636	-0.915956	-1.64872	19.2351	1.64872	-1008.22	1.11111	1046	-2	33	636
486	642	-0.732765	-1.64872	19.2351	1.83191	-1009.78	1.66667	1048	-3	33	642
487	644	-0.549574	-1.64872	19.2351	2.0151	-1012.33	1.66667	1051	-3	33	644
488	648	-0.549574	-1.83191	19.0519	2.0151	-1019.33	1.66667	1058	-3	33	648
489	652	-0.549574	-1.64872	18.8687	2.0151	-1022.33	1.66667	1061	-3	33	652
490	651	-0.915956	-1.83191	19.0519	1.64872	-1027.33	0.888889	1066	-2	33	651
491	653	-1.09915	-2.0151	19.2351	1.83191	-1028.33	0.888889	1067	-2	33	653
492	659	-1.28234	-2.1983	19.4183	2.0151	-1032.89	-0.111111	1072	-1	33	659
493	663	-1.09915	-2.1983	19.4183	2.1983	-1033.89	-0.111111	1073	-1	33	663
494	663	-0.915956	-2.1983	19.4183	2.38149	-1043.89	-1.22222	1083	1	33	663
495	667	-0.915956	-2.38149	19.6015	2.38149	-1047.67	-1.22222	1087	1	33	667
496	671	-0.915956	-2.56468	19.7847	2.38149	-1053.11	-1.22222	1092	1	33	671
497	673	-0.549574	-2.56468	19.7847	2.74787	-1059	-2.22222	1099	2	33	673
498	674	-0.732765	-2.56468	19.7847	2.56468	-1065	-3.22222	1105	3	33	674
499	678	-0.549574	-2.56468	19.7847	2.74787	-1066	-3.77778	1106	4	33	678
500	681	-0.732765	-2.56468	19.7847	2.56468	-1073	-3.77778	1113	4	33	681
501	681	-0.732765	-2.74787	19.9678	2.56468	-1076.44	-3.77778	1116	4	33	681
502	681	-0.915956	-2.93106	20.151	2.38149	-1079.44	-4.33333	1119	5	33	681
503	687	-0.915956	-2.74787	20.3342	2.38149	-1085.22	-4.33333	1125	5	33	687
504	693	-1.09915	-2.74787	20.3342	2.56468	-1088.22	-4.33333	1128	5	33	693
505	697	-1.09915	-2.74787	20.7006	2.93106	-1092.78	-4.33333	1133	5	33	697
506	700	-1.28234	-2.56468	20.8838	3.11425	-1096.56	-3.55556	1137	4	33	700
507	703	-1.09915	-2.38149	21.067	2.93106	-1100.11	-3.55556	1141	4	33	703
508	703	-1.28234	-2.0151	21.067	2.74787	-1102.11	-3.55556	1143	4	33	703
509	705	-1.64872	-2.0151	21.067	2.74787	-1104.11	-3.55556	1145	4	33	705
510	710	-1.83191	-1.83191	21.2502	2.93106	-1111.22	-2.77778	1153	3	33	710
511	713	-2.0151	-2.0151	21.067	2.74787	-1114.22	-1.44444	1156	1	33	713
512	714	-2.0151	-2.0151	21.067	2.74787	-1119	-2.44444	1161	2	33	714
513	719	-2.56468	-1.83191	21.2502	2.56468	-1120	-2.44444	1162	2	33	719
514	725	-2.56468	-1.83191	21.2502	2.56468	-1123.33	-2.44444	1166	2	33	725
515	728	-2.56468	-2.0151	21.4334	2.56468	-1124.33	-2.44444	1167	2	33	728
516	729	-2.74787	-1.64872	21.7998	2.74787	-1129.33	-3.22222	1172	3	33	729
517	732	-2.38149	-1.64872	21.7998	2.74787	-1132.44	-3.22222	1176	3	34	732
518	733	-2.38149	-1.83191	21.983	2.74787	-1137.56	-3.33333	1182	2	35	733
519	736	-2.0151	-1.83191	21.983	2.74787	-1144.67	-3.33333	1190	2	35	736
520	744	-2.0151	-1.83191	21.983	2.74787	-1146.67	-3.33333	1192	2	35	744
521	746	-2.1983	-2.0151	22.1661	2.56468	-1150.78	-3.88889	1197	3	36	746
522	749	-2.38149	-1.83191	22.3493	2.38149	-1159.11	-3.88889	1206	3	36	749
523	749	-2.38149	-1.83191	22.3493	2.38149	-1161.11	-3.88889	1208	3	36	749
524	751	-2.56468	-1.64872	22.5325	2.56468	-1167.89	-3.88889	1215	3	36	751
525	755	-2.38149	-1.83191	22.3493	2.74787	-1172	-3.88889	1220	3	36	755
526	759	-2.56468	-1.64872	22.1661	2.93106	-1174.11	-3.88889	1223	3	36	759
527	762	-2.74787	-1.28234	22.5325	3.11425	-1175.56	-3.88889	1224	3	36	762
528	769	-2.56468	-1.28234	22.5325	3.29744	-1177.56	-3.33333	1226	2	36	769
529	771	-2.56468	-1.28234	22.5325	3.66383	-1181.11	-3.33333	1230	2	36	771
530	773	-2.1983	-1.28234	22.5325	3.66383	-1184.22	-3.88889	1234	3	36	773
531	775	-2.1983	-1.28234	22.5325	3.66383	-1188.22	-4.44444	1238	4	37	775
532	775	-2.38149	-1.46553	22.7157	3.48063	-1192.56	-4.44444	1243	4	37	775
533	779	-2.38149	-1.28234	22.8989	3.48063	-1198.11	-4.44444	1249	4	37	779
534	782	-2.1983	-1.28234	23.2653	3.66383	-1206.11	-4.44444	1257	4	37	782
535	784	-2.1983	-1.46553	23.0821	3.66383	-1209.67	-3.66667	1261	3	37	784
536	793	-2.38149	-1.28234	23.2653	3.48063	-1211.67	-3.66667	1263	3	37	793
537	797	-2.1983	-1.28234	23.2653	3.66383	-1219.67	-3.66667	1271	3	37	797
538	800	-1.83191	-1.28234	23.6317	4.03021	-1223.44	-3.66667	1275	3	36	800
539	802	-1.64872	-1.28234	23.6317	3.84702	-1230	-3.66667	1282	3	36	802
540	808	-1.83191	-1.46553	23.4485	4.03021	-1232.78	-3.66667	1285	3	36	808
541	816	-1.83191	-1.46553	23.4485	3.66383	-1239.56	-3.11111	1292	2	38	816
542	820	-1.83191	-1.46553	23.4485	3.66383	-1243.56	-2.11111	1296	1	38	820
543	827	-1.83191	-1.46553	23.4485	3.66383	-1246.56	-2.66667	1299	2	38	827
544	829	-1.83191	-1.09915	23.8149	3.66383	-1250.56	-2.66667	1303	2	38	829
545	831	-2.0151	-0.915956	23.9981	3.84702	-1251.56	-2.11111	1304	1	38	831
546	831	-2.1983	-0.915956	23.9981	4.03021	-1253.56	-2.11111	1306	1	38	831
547	834	-2.38149	-1.28234	24.3644	3.84702	-1258.67	-2.11111	1312	1	38	834
548	839	-2.1983	-1.09915	24.5476	3.66383	-1264.67	-2.66667	1318	2	38	839
549	845	-2.1983	-1.09915	24.5476	3.66383	-1271.22	-2.66667	1325	2	38	845
550	847	-2.0151	-1.28234	24.3644	3.48063	-1278.22	-1.11111	1332	0	38	847
551	848	-2.0151	-1.64872	24.3644	3.48063	-1281.22	-1.11111	1335	0	38	848
552	848	-2.1983	-1.46553	24.5476	3.66383	-1282.78	-0.333333	1337	-1	38	848
553	861	-2.56468	-1.28234	24.7308	3.66383	-1289.78	-0.333333	1344	-1	38	861
554	866	-2.38149	-1.28234	25.0972	3.48063	-1293.89	-1.33333	1349	0	39	866
555	868	-2.38149	-1.28234	25.0972	3.48063	-1295.44	-1.33333	1351	0	39	868
556	867	-2.38149	-1.46553	25.2804	3.48063	-1303.22	-1.33333	1359	0	39	867
557	870	-2.38149	-1.64872	25.4636	3.48063	-1309.89	-1.33333	1367	0	40	870
558	876	-2.38149	-1.83191	25.6468	3.48063	-1317.89	-1.55556	1375	0	40	876
559	885	-2.38149	-2.1983	25.6468	3.11425	-1320.33	-1.55556	1377	0	40	885
560	893	-2.38149	-2.1983	25.6468	3.11425	-1325.78	-1.55556	1382	0	40	893
561	897	-2.56468	-2.1983	25.6468	2.93106	-1331.78	-1.55556	1388	0	40	897
562	899	-2.38149	-2.0151	26.1963	3.11425	-1336.89	-1.55556	1394	0	41	899
563	903	-2.38149	-1.83191	26.0132	3.11425	-1338.67	-2.33333	1396	1	41	903
564	907	-2.38149	-2.1983	26.0132	3.11425	-1341.44	-2.33333	1399	1	41	907
565	910	-2.38149	-1.46553	26.3795	3.11425	-1348.22	-2.33333	1406	1	41	910
566	917	-2.1983	-1.28234	26.5627	3.29744	-1352.11	-2.33333	1411	1	42	917
567	925	-2.1983	-1.28234	26.5627	2.93106	-1357.11	-2.33333	1416	1	42	925
568	925	-2.1983	-0.915956	26.1963	2.93106	-1366.11	-2.33333	1425	1	42	925
569	929	-2.0151	-0.915956	26.1963	3.11425	-1374.67	-1.77778	1434	0	42	929
570	934	-2.0151	-0.915956	26.1963	2.74787	-1380.56	-1.77778	1439	0	42	934
571	939	-2.0151	-1.09915	26.7459	2.74787	-1393.56	-0.888889	1452	-2	43	939
572	944	-2.1983	-1.09915	26.7459	2.56468	-1401.33	-0.333333	1460	-3	43	944
573	952	-2.38149	-0.732765	26.7459	2.38149	-1410.56	-0.333333	1471	-3	45	952
574	955	-2.38149	-0.549574	26.9291	2.38149	-1416.11	0.222222	1477	-4	45	955
575	956	-2.38149	-1.55431e-15	27.4787	2.38149	-1423.11	0.777778	1484	-5	45	956
576	957	-2.56468	-0.183191	27.6619	2.1983	-1430.11	0.777778	1491	-5	45	957
577	957	-2.38149	-0.366383	27.8451	2.0151	-1438.89	0.777778	1500	-5	45	957
578	957	-2.38149	-0.183191	28.3946	2.0151	-1446.67	0.777778	1508	-5	45	957
579	961	-2.38149	-0.183191	28.761	2.0151	-1450.67	0.222222	1512	-4	45	961
580	962	-2.38149	-0.183191	28.761	2.0151	-1457.67	-0.333333	1519	-3	46	962
581	967	-2.38149	-0.183191	28.761	2.0151	-1460	-0.333333	1522	-3	46	967
582	974	-2.1983	0.183191	29.1274	2.1983	-1460.33	-0.333333	1523	-3	47	974
583	982	-2.1983	0.366383	29.3106	1.83191	-1465.44	-0.333333	1529	-3	47	982
584	989	-2.56468	0.732765	29.677	1.83191	-1473.78	-0.333333	1538	-3	47	989
585	992	-2.74787	0.549574	29.8602	2.0151	-1478.56	-0.333333	1543	-3	47	992
586	1000	-2.93106	0.366383	30.0434	1.83191	-1484.89	-0.777778	1550	-3	49	1000
587	1001	-3.11425	0.366383	29.677	1.64872	-1487.89	-1.77778	1553	-2	49	1001
588	1006	-3.29744	0.549574	29.8602	1.46553	-1493.44	-1.77778	1559	-2	49	1006
589	1010	-3.29744	0.183191	29.8602	1.46553	-1500.22	-1.77778	1566	-2	49	1010
590	1013	-3.29744	1.77636e-15	29.677	1.46553	-1507.44	-1.77778	1573	-2	49	1013
591	1021	-2.93106	-0.183191	29.8602	1.46553	-1516.78	-1.77778	1583	-2	49	1021
592	1025	-3.11425	8.88178e-16	30.0434	1.64872	-1526.22	-1.22222	1594	-3	49	1025
593	1030	-2.93106	-0.366383	30.4097	1.83191	-1528.22	-1.22222	1596	-3	49	1030
594	1037	-2.93106	-0.366383	30.4097	1.83191	-1529.78	-1.77778	1598	-2	49	1037
595	1042	-2.74787	-0.732765	30.7761	1.64872	-1534.78	-1.77778	1603	-2	49	1042
596	1048	-2.38149	-0.732765	30.7761	1.28234	-1544.33	-1.77778	1613	-2	49	1048
597	1053	-2.0151	-0.549574	30.9593	0.915956	-1551.33	-1	1620	-3	49	1053
598	1057	-2.0151	-0.732765	30.7761	0.915956	-1558.89	-1.55556	1628	-2	49	1057
599	1065	-2.56468	-0.732765	30.7761	1.09915	-1563.44	-2.11111	1633	-1	49	1065
600	1075	-2.38149	-0.366383	31.1425	0.915956	-1568.89	-1.11111	1638	-2	49	1075
601	1075	-2.38149	0	31.5089	0.915956	-1576	-1.11111	1646	-2	49	1075
602	1079	-2.1983	0	31.8753	1.09915	-1583.33	-1.11111	1654	-2	50	1079
603	1083	-2.38149	-0.366383	32.2417	0.915956	-1589.89	-1.11111	1661	-2	50	1083
604	1090	-2.38149	-0.366383	32.2417	0.915956	-1595.89	-1.11111	1667	-2	50	1090
605	1091	-2.1983	-0.366383	32.608	1.09915	-1603.67	-2.11111	1675	-1	50	1091
606	1097	-2.1983	-0.549574	32.7912	1.09915	-1611.67	-2.11111	1683	-1	50	1097
607	1102	-2.1983	-0.732765	32.608	1.46553	-1614.67	-2.11111	1686	-1	50	1102
608	1107	-2.0151	-0.366383	32.9744	1.28234	-1622.44	-1.55556	1694	-2	50	1107
609	1112	-2.0151	-0.366383	32.9744	0.915956	-1629	-0.555556	1701	-3	50	1112
610	1120	-2.1983	-0.366383	33.3408	0.732765	-1635.33	0	1708	-4	51	1120
611	1126	-2.1983	-0.549574	33.1576	0.732765	-1642.44	0	1716	-4	52	1126
612	1128	-2.1983	-0.366383	32.9744	0.732765	-1646	0	1720	-4	52	1128
613	1133	-2.56468	-0.366383	32.9744	1.09915	-1650	0	1724	-4	52	1133
614	1142	-2.1983	-0.549574	32.7912	0.732765	-1655.56	0	1730	-4	52	1142
615	1145	-2.38149	-0.183191	33.1576	0.915956	-1662.78	1.77778	1737	-6	52	1145
616	1151	-2.56468	-0.183191	33.1576	0.732765	-1666.89	1.77778	1742	-6	53	1151
617	1155	-2.56468	-0.183191	33.1576	1.09915	-1677.33	1.22222	1754	-5	54	1155
618	1160	-2.74787	-1.77636e-15	33.3408	0.915956	-1686.44	1.22222	1764	-5	54	1160
